1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
1164.0,896.0,4.0,No,831.0,GLQ,320.0,,521.0,,1988.0,2060.0,TA,10029.0,97.0,268.0,228.0,5.0,6.0,1151.0,0.0,1988.0,1989.0
1128.0,0.0,2.0,No,812.0,LwQ,124.0,,286.0,Unf,1954.0,1128.0,TA,9000.0,75.0,0.0,0.0,5.0,5.0,936.0,,1954.0,1954.0
840.0,880.0,3.0,No,0.0,Unf,840.0,,440.0,Fin,2004.0,1720.0,Gd,8244.0,62.0,0.0,48.0,5.0,7.0,840.0,,2004.0,2004.0
1050.0,0.0,2.0,No,504.0,Rec,546.0,,338.0,Unf,1956.0,1050.0,TA,9600.0,80.0,0.0,0.0,6.0,5.0,1050.0,,1956.0,1956.0
1114.0,0.0,,No,814.0,GLQ,300.0,,576.0,Unf,2004.0,1114.0,Gd,13695.0,66.0,0.0,78.0,5.0,6.0,1114.0,,2003.0,2004.0
1053.0,,3.0,No,567.0,Rec,413.0,,750.0,RFn,1998.0,1053.0,Ex,8973.0,69.0,85.0,80.0,7.0,5.0,1008.0,,1958.0,1991.0
1593.0,0.0,0.0,Av,1153.0,GLQ,440.0,,682.0,Fin,2001.0,1593.0,Ex,4923.0,41.0,0.0,120.0,5.0,8.0,1593.0,,2001.0,2002.0
1214.0,,,No,695.0,BLQ,519.0,0.0,318.0,RFn,1967.0,1214.0,TA,10355.0,,196.0,111.0,5.0,5.0,1214.0,,1967.0,1967.0
816.0,0.0,3.0,No,641.0,ALQ,175.0,,264.0,Unf,1982.0,816.0,Gd,6600.0,60.0,0.0,0.0,9.0,5.0,816.0,,1982.0,2008.0
1535.0,0.0,4.0,None,0.0,None,0.0,,400.0,Unf,1979.0,1535.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,,1979.0,1979.0
1360.0,1360.0,,No,1036.0,,140.0,,795.0,Unf,1918.0,3112.0,Gd,25419.0,174.0,0.0,16.0,4.0,8.0,1360.0,,1918.0,1990.0
1079.0,840.0,3.0,Av,0.0,Unf,1079.0,,685.0,RFn,2006.0,1919.0,Gd,15611.0,120.0,0.0,51.0,5.0,8.0,1079.0,,2006.0,2006.0
1097.0,0.0,3.0,No,0.0,Unf,1097.0,,672.0,Unf,1995.0,1097.0,TA,10859.0,112.0,0.0,64.0,5.0,5.0,1097.0,,1994.0,1995.0
983.0,767.0,4.0,Mn,660.0,ALQ,323.0,,423.0,Unf,1989.0,1750.0,TA,12508.0,75.0,0.0,0.0,7.0,6.0,983.0,,1940.0,1985.0
483.0,504.0,2.0,No,0.0,Unf,483.0,,288.0,Unf,1972.0,987.0,TA,1680.0,21.0,297.0,0.0,5.0,6.0,483.0,,1972.0,1972.0
981.0,0.0,3.0,No,282.0,ALQ,664.0,,576.0,Unf,1979.0,981.0,TA,10530.0,,0.0,312.0,5.0,6.0,981.0,,1971.0,1971.0
1700.0,0.0,4.0,No,1018.0,Rec,380.0,,447.0,RFn,1959.0,1700.0,Gd,10552.0,70.0,0.0,38.0,5.0,5.0,1398.0,,1959.0,1959.0
816.0,0.0,2.0,No,708.0,GLQ,108.0,,308.0,Unf,1957.0,816.0,TA,7100.0,73.0,0.0,0.0,7.0,5.0,816.0,,1957.0,1957.0
944.0,896.0,3.0,No,666.0,GLQ,278.0,,622.0,RFn,2001.0,1840.0,Gd,12420.0,79.0,0.0,45.0,5.0,7.0,944.0,,2001.0,2001.0
1291.0,1230.0,5.0,No,837.0,ALQ,105.0,,576.0,,1973.0,2521.0,TA,3964.0,42.0,0.0,20.0,4.0,6.0,942.0,,1973.0,1973.0
1002.0,0.0,3.0,No,828.0,BLQ,174.0,,902.0,Unf,1973.0,1002.0,TA,8750.0,,76.0,0.0,6.0,5.0,1002.0,,1970.0,1970.0
841.0,,2.0,No,0.0,Unf,721.0,,294.0,Unf,1950.0,841.0,TA,8400.0,60.0,0.0,0.0,4.0,4.0,721.0,,1950.0,1950.0
996.0,0.0,2.0,Av,747.0,GLQ,189.0,,564.0,Unf,1992.0,996.0,Gd,9069.0,73.0,0.0,0.0,6.0,6.0,936.0,,1992.0,1992.0
1713.0,0.0,3.0,Av,1088.0,GLQ,625.0,,856.0,Fin,2004.0,1713.0,Ex,9591.0,76.0,262.0,26.0,5.0,8.0,1713.0,,2004.0,2005.0
1412.0,0.0,3.0,Mn,1005.0,GLQ,387.0,,576.0,Unf,1988.0,1412.0,Gd,11457.0,130.0,0.0,0.0,5.0,6.0,1392.0,,1988.0,1988.0
1236.0,0.0,2.0,No,600.0,GLQ,312.0,,923.0,,1957.0,1236.0,TA,7407.0,90.0,0.0,158.0,7.0,6.0,912.0,,1957.0,1996.0
1040.0,0.0,3.0,Gd,633.0,ALQ,431.0,,648.0,Unf,1963.0,1040.0,TA,25286.0,94.0,0.0,0.0,5.0,4.0,1064.0,,1963.0,1963.0
1616.0,0.0,2.0,No,1180.0,GLQ,415.0,,608.0,RFn,1995.0,1616.0,Gd,5389.0,39.0,0.0,152.0,5.0,8.0,1595.0,,1995.0,1996.0
1414.0,0.0,3.0,No,528.0,ALQ,245.0,,601.0,Unf,1990.0,1414.0,TA,11029.0,87.0,0.0,51.0,8.0,6.0,1184.0,,1958.0,2002.0
975.0,975.0,3.0,No,649.0,,326.0,,576.0,RFn,1997.0,1950.0,Gd,7399.0,66.0,1600.0,10.0,5.0,7.0,975.0,,1997.0,1998.0
1086.0,0.0,3.0,No,320.0,ALQ,404.0,0.0,490.0,Unf,1989.0,1086.0,TA,10200.0,85.0,104.0,0.0,7.0,5.0,1086.0,,1954.0,2003.0
1072.0,504.0,,Gd,1309.0,GLQ,15.0,,528.0,RFn,1923.0,1576.0,Gd,21384.0,144.0,0.0,312.0,6.0,5.0,1324.0,,1923.0,2004.0
768.0,0.0,2.0,Av,619.0,ALQ,149.0,,624.0,Unf,1987.0,768.0,TA,7244.0,54.0,0.0,0.0,7.0,5.0,768.0,,1970.0,1970.0
1381.0,0.0,3.0,No,982.0,ALQ,179.0,,676.0,,1972.0,1381.0,Gd,9360.0,78.0,0.0,0.0,7.0,6.0,1161.0,,1972.0,2006.0
1284.0,885.0,3.0,No,0.0,,1284.0,,647.0,RFn,2002.0,2169.0,Gd,9375.0,,149.0,87.0,5.0,8.0,1284.0,,2002.0,2002.0
720.0,,2.0,None,0.0,None,0.0,,287.0,Unf,1955.0,720.0,TA,6627.0,,0.0,0.0,6.0,3.0,0.0,,1949.0,1950.0
1584.0,1208.0,,No,493.0,LwQ,1017.0,,520.0,Unf,1920.0,2792.0,TA,10440.0,60.0,0.0,547.0,7.0,6.0,1510.0,,1920.0,1950.0
936.0,0.0,2.0,No,0.0,Unf,936.0,112.0,576.0,Unf,1974.0,936.0,TA,6000.0,60.0,0.0,32.0,4.0,4.0,936.0,,1953.0,1953.0
1181.0,0.0,3.0,Av,920.0,BLQ,38.0,,588.0,RFn,1974.0,1181.0,TA,10012.0,90.0,0.0,0.0,5.0,4.0,1138.0,0.0,1972.0,1972.0
1689.0,0.0,3.0,Av,0.0,Unf,1689.0,,954.0,RFn,2007.0,1689.0,Gd,9849.0,83.0,0.0,56.0,6.0,7.0,1689.0,,2007.0,2007.0
948.0,0.0,3.0,No,732.0,Rec,216.0,,280.0,,1956.0,948.0,TA,8190.0,60.0,0.0,36.0,6.0,4.0,948.0,,1954.0,1954.0
756.0,756.0,2.0,No,420.0,GLQ,336.0,,440.0,Unf,2000.0,1512.0,Gd,2117.0,,513.0,32.0,5.0,6.0,756.0,,2000.0,2000.0
894.0,0.0,3.0,No,492.0,BLQ,402.0,,450.0,,1968.0,894.0,TA,8724.0,109.0,0.0,0.0,5.0,5.0,894.0,,1968.0,1968.0
932.0,920.0,3.0,No,822.0,GLQ,78.0,,644.0,RFn,2009.0,1852.0,Gd,8640.0,72.0,0.0,108.0,5.0,7.0,900.0,,2009.0,2009.0
845.0,0.0,3.0,None,0.0,None,0.0,,290.0,Unf,1957.0,845.0,TA,11500.0,,0.0,0.0,3.0,4.0,0.0,,1957.0,1957.0
774.0,0.0,3.0,No,544.0,Rec,0.0,286.0,0.0,None,,774.0,Gd,4270.0,70.0,0.0,0.0,6.0,3.0,544.0,,1931.0,2006.0
2053.0,1185.0,4.0,Av,816.0,,1217.0,,666.0,Fin,1996.0,3238.0,Gd,14720.0,56.0,579.0,86.0,5.0,8.0,2033.0,,1995.0,1996.0
1232.0,,2.0,Av,724.0,GLQ,508.0,,632.0,,2007.0,1232.0,Gd,7314.0,64.0,82.0,0.0,5.0,7.0,1232.0,,2007.0,2007.0
1164.0,0.0,3.0,No,0.0,Unf,1164.0,,528.0,Unf,1969.0,1164.0,TA,9600.0,80.0,168.0,0.0,5.0,7.0,1164.0,0.0,1969.0,1969.0
912.0,336.0,2.0,No,324.0,LwQ,588.0,,160.0,Unf,1957.0,1248.0,TA,9439.0,52.0,0.0,0.0,5.0,5.0,912.0,,1930.0,1950.0
1687.0,0.0,3.0,Av,353.0,BLQ,60.0,50.0,572.0,,1966.0,1687.0,TA,57200.0,,0.0,0.0,5.0,5.0,747.0,,1948.0,1950.0
860.0,1100.0,4.0,No,625.0,GLQ,235.0,,440.0,Fin,2002.0,1960.0,Gd,7851.0,,,48.0,5.0,6.0,860.0,288.0,2002.0,2002.0
546.0,,3.0,No,273.0,BLQ,0.0,,286.0,RFn,1970.0,1092.0,TA,2217.0,21.0,0.0,0.0,4.0,4.0,546.0,,1970.0,1970.0
894.0,0.0,3.0,No,552.0,,342.0,,400.0,Unf,1999.0,894.0,TA,9450.0,68.0,0.0,0.0,5.0,4.0,894.0,,1954.0,1954.0
1479.0,0.0,3.0,Av,1013.0,GLQ,440.0,,558.0,RFn,2003.0,1479.0,Gd,10665.0,72.0,167.0,29.0,5.0,7.0,1453.0,,2003.0,2003.0
1060.0,0.0,3.0,Mn,188.0,Rec,204.0,,270.0,Unf,1968.0,1060.0,Gd,8246.0,,0.0,90.0,8.0,5.0,1060.0,,1968.0,2001.0
1436.0,0.0,3.0,Mn,946.0,GLQ,490.0,0.0,484.0,,2004.0,1436.0,Gd,8450.0,65.0,266.0,98.0,5.0,7.0,1436.0,139.0,2004.0,2004.0
1044.0,0.0,2.0,Av,0.0,Unf,540.0,,504.0,Unf,1952.0,1044.0,Fa,8712.0,66.0,0.0,0.0,5.0,5.0,540.0,0.0,1952.0,1952.0
880.0,888.0,2.0,Mn,390.0,,490.0,,320.0,Unf,1914.0,1768.0,TA,10800.0,60.0,0.0,341.0,7.0,7.0,880.0,0.0,1914.0,1970.0
816.0,0.0,2.0,Av,538.0,,278.0,,432.0,Unf,2002.0,816.0,TA,5890.0,,0.0,0.0,8.0,6.0,816.0,,1930.0,2007.0
774.0,656.0,3.0,No,250.0,GLQ,134.0,,400.0,Fin,2000.0,1430.0,TA,7750.0,,0.0,0.0,5.0,7.0,384.0,,2000.0,2000.0
1867.0,0.0,2.0,No,379.0,LwQ,470.0,,303.0,Fin,1955.0,1867.0,TA,10708.0,,0.0,0.0,5.0,5.0,1617.0,,1955.0,1993.0
1500.0,0.0,,Av,1070.0,GLQ,286.0,,648.0,Fin,2006.0,1500.0,Gd,4045.0,53.0,45.0,20.0,5.0,7.0,1356.0,,2006.0,2006.0
1100.0,0.0,3.0,No,419.0,ALQ,375.0,,312.0,RFn,1960.0,1100.0,TA,12493.0,,0.0,0.0,5.0,4.0,1100.0,355.0,1960.0,1960.0
816.0,0.0,,Gd,546.0,ALQ,270.0,,264.0,Unf,1982.0,816.0,TA,8314.0,76.0,0.0,0.0,7.0,5.0,816.0,,1982.0,1982.0
1328.0,,2.0,Gd,967.0,BLQ,383.0,,308.0,,1959.0,1328.0,TA,16905.0,115.0,0.0,104.0,6.0,5.0,1350.0,,1959.0,1959.0
1728.0,568.0,3.0,Gd,1338.0,GLQ,384.0,,842.0,RFn,2008.0,2296.0,Ex,13478.0,97.0,420.0,274.0,5.0,10.0,1722.0,,2008.0,2008.0
864.0,0.0,2.0,No,167.0,Rec,697.0,,572.0,Unf,1957.0,864.0,TA,8172.0,60.0,0.0,0.0,7.0,5.0,864.0,,1955.0,1990.0
1266.0,0.0,3.0,No,0.0,Unf,1257.0,,453.0,Unf,2005.0,1266.0,Gd,7500.0,62.0,0.0,144.0,5.0,7.0,1257.0,,2005.0,2005.0
858.0,,3.0,No,614.0,BLQ,244.0,,0.0,None,,858.0,TA,8125.0,,0.0,0.0,4.0,4.0,858.0,,1971.0,1971.0
832.0,878.0,3.0,No,426.0,GLQ,406.0,,506.0,RFn,1993.0,1710.0,Gd,9291.0,76.0,120.0,70.0,5.0,6.0,832.0,,1993.0,1993.0
772.0,351.0,3.0,No,0.0,Unf,732.0,,264.0,Unf,1979.0,1123.0,TA,6060.0,50.0,0.0,0.0,5.0,4.0,732.0,,1939.0,1950.0
953.0,694.0,3.0,No,0.0,Unf,953.0,,460.0,RFn,1999.0,1647.0,TA,7917.0,62.0,0.0,40.0,5.0,6.0,953.0,0.0,1999.0,2000.0
874.0,0.0,3.0,No,510.0,,354.0,,288.0,RFn,1968.0,874.0,TA,9858.0,62.0,0.0,0.0,6.0,5.0,864.0,33.0,1968.0,1968.0
1788.0,0.0,3.0,Av,0.0,Unf,1753.0,,522.0,RFn,2001.0,1788.0,Ex,11838.0,,0.0,151.0,5.0,8.0,1753.0,,2001.0,2001.0
1839.0,,3.0,No,1186.0,GLQ,291.0,0.0,416.0,Fin,1957.0,1839.0,Gd,14442.0,110.0,106.0,87.0,7.0,6.0,1477.0,,1957.0,2004.0
1088.0,780.0,4.0,No,381.0,ALQ,399.0,,484.0,Unf,1976.0,1868.0,Gd,10304.0,,44.0,96.0,7.0,5.0,780.0,,1976.0,1976.0
1712.0,0.0,4.0,No,528.0,LwQ,1098.0,,588.0,Fin,2005.0,1712.0,TA,8393.0,70.0,122.0,54.0,5.0,5.0,1626.0,,1959.0,2005.0
561.0,668.0,2.0,No,285.0,ALQ,276.0,,462.0,Fin,1980.0,1229.0,TA,1300.0,24.0,0.0,0.0,6.0,6.0,561.0,,1980.0,1980.0
1600.0,0.0,3.0,No,0.0,Unf,1566.0,,890.0,RFn,2007.0,1600.0,Gd,14230.0,110.0,640.0,56.0,5.0,8.0,1566.0,,2007.0,2007.0
916.0,684.0,3.0,Av,0.0,Unf,916.0,,460.0,Fin,1997.0,1600.0,TA,8773.0,57.0,0.0,38.0,5.0,6.0,916.0,,1997.0,1997.0
896.0,448.0,3.0,No,0.0,Unf,896.0,,240.0,,1936.0,1344.0,TA,6240.0,,0.0,114.0,4.0,5.0,896.0,,1936.0,1950.0
1126.0,0.0,3.0,Av,767.0,ALQ,266.0,,540.0,RFn,1977.0,1126.0,Ex,15611.0,,0.0,0.0,6.0,5.0,1126.0,,1977.0,1977.0
923.0,0.0,3.0,No,658.0,ALQ,218.0,,264.0,Unf,1984.0,923.0,TA,6951.0,37.0,0.0,0.0,5.0,5.0,876.0,,1984.0,1985.0
616.0,0.0,2.0,No,616.0,LwQ,0.0,,205.0,Unf,1921.0,616.0,TA,6000.0,50.0,0.0,0.0,7.0,5.0,616.0,,1921.0,1950.0
1800.0,0.0,6.0,No,0.0,Unf,1800.0,,0.0,None,,1800.0,TA,8000.0,80.0,0.0,0.0,4.0,5.0,1800.0,,1961.0,1961.0
1505.0,0.0,2.0,No,1024.0,,481.0,,505.0,RFn,1953.0,1505.0,TA,12160.0,128.0,90.0,0.0,4.0,6.0,1505.0,,1953.0,1953.0
1647.0,0.0,3.0,Mn,1283.0,ALQ,0.0,,621.0,Fin,1977.0,1647.0,Gd,12984.0,80.0,459.0,0.0,6.0,5.0,1430.0,,1977.0,1977.0
1132.0,0.0,2.0,No,1024.0,GLQ,108.0,,451.0,Fin,2005.0,1132.0,Gd,7024.0,60.0,0.0,64.0,5.0,4.0,1132.0,,2005.0,2005.0
928.0,836.0,3.0,No,821.0,GLQ,107.0,,470.0,RFn,1997.0,1764.0,Gd,15426.0,65.0,0.0,99.0,5.0,6.0,928.0,,1997.0,1997.0
1088.0,441.0,4.0,None,0.0,None,0.0,,240.0,Unf,1945.0,1529.0,TA,8405.0,50.0,0.0,0.0,3.0,4.0,0.0,,1945.0,1950.0
1699.0,748.0,4.0,No,0.0,Unf,804.0,42.0,336.0,Unf,1969.0,2447.0,Gd,9638.0,50.0,0.0,0.0,7.0,6.0,804.0,,1919.0,1990.0
1504.0,0.0,1.0,No,16.0,GLQ,1330.0,,457.0,Fin,2005.0,1504.0,Gd,3182.0,43.0,16.0,0.0,5.0,7.0,1346.0,,2005.0,2006.0
1163.0,0.0,3.0,No,256.0,ALQ,906.0,,220.0,Unf,1955.0,1163.0,TA,5820.0,49.0,0.0,98.0,8.0,3.0,1162.0,,1955.0,2005.0
769.0,756.0,3.0,No,436.0,GLQ,320.0,,440.0,Unf,2000.0,1525.0,Gd,2117.0,,456.0,0.0,5.0,6.0,756.0,,2000.0,2000.0
935.0,0.0,3.0,No,560.0,BLQ,0.0,,288.0,Unf,1965.0,935.0,TA,13526.0,,114.0,0.0,6.0,5.0,935.0,,1965.0,1965.0
813.0,0.0,2.0,No,0.0,Unf,813.0,,270.0,Unf,1932.0,813.0,Gd,5684.0,70.0,0.0,113.0,8.0,6.0,813.0,0.0,1930.0,2005.0
1112.0,896.0,3.0,No,603.0,GLQ,293.0,,230.0,Unf,1948.0,2008.0,Ex,7800.0,78.0,0.0,0.0,8.0,5.0,896.0,,1948.0,2002.0
1532.0,797.0,4.0,No,1085.0,GLQ,390.0,0.0,514.0,Unf,1990.0,2329.0,Gd,11839.0,86.0,99.0,121.0,5.0,7.0,1475.0,,1990.0,1990.0
910.0,648.0,4.0,No,420.0,BLQ,490.0,,282.0,Unf,1950.0,1558.0,TA,13710.0,75.0,0.0,0.0,5.0,5.0,910.0,289.0,1950.0,1950.0
832.0,832.0,4.0,No,194.0,GLQ,638.0,,528.0,RFn,1976.0,1664.0,TA,10140.0,78.0,0.0,28.0,5.0,7.0,832.0,,1976.0,1976.0
2110.0,0.0,3.0,No,1065.0,ALQ,1045.0,0.0,522.0,Fin,1968.0,2110.0,Ex,11160.0,93.0,0.0,0.0,5.0,7.0,2110.0,,1968.0,1968.0
905.0,881.0,3.0,No,648.0,GLQ,176.0,,684.0,RFn,1997.0,1786.0,Gd,9337.0,69.0,0.0,162.0,5.0,6.0,824.0,,1997.0,1997.0
925.0,550.0,4.0,No,548.0,ALQ,36.0,,336.0,RFn,1977.0,1475.0,TA,2665.0,41.0,0.0,26.0,6.0,5.0,757.0,,1977.0,1977.0
811.0,576.0,3.0,No,0.0,Unf,811.0,,256.0,Unf,1954.0,1387.0,Gd,6000.0,50.0,0.0,0.0,4.0,5.0,811.0,,1954.0,1954.0
976.0,732.0,3.0,No,0.0,Unf,976.0,,380.0,,2004.0,1708.0,Gd,3363.0,32.0,117.0,40.0,5.0,7.0,976.0,,2004.0,2004.0
1085.0,649.0,3.0,No,600.0,Rec,312.0,0.0,440.0,,1962.0,1734.0,Gd,9786.0,77.0,0.0,0.0,7.0,6.0,912.0,,1962.0,1981.0
1766.0,648.0,3.0,No,664.0,BLQ,290.0,,520.0,,1970.0,2414.0,TA,10800.0,60.0,0.0,0.0,4.0,5.0,954.0,,1900.0,1970.0
933.0,975.0,4.0,No,642.0,GLQ,273.0,,493.0,Unf,1994.0,1908.0,Gd,8750.0,70.0,0.0,133.0,5.0,7.0,915.0,,1994.0,1995.0
1283.0,0.0,3.0,No,504.0,Rec,319.0,,506.0,Unf,1980.0,1283.0,TA,7763.0,70.0,0.0,0.0,7.0,5.0,931.0,,1962.0,1980.0
1212.0,0.0,3.0,No,0.0,Unf,1212.0,,573.0,RFn,2001.0,1212.0,Gd,9100.0,70.0,0.0,0.0,5.0,7.0,1212.0,,2001.0,2001.0
952.0,596.0,,No,0.0,Unf,952.0,,672.0,,1978.0,1548.0,Ex,7264.0,55.0,0.0,0.0,7.0,7.0,952.0,,1925.0,2007.0
980.0,,3.0,Av,400.0,,100.0,,384.0,Fin,1967.0,980.0,TA,9750.0,75.0,0.0,0.0,5.0,5.0,980.0,,1967.0,1967.0
1811.0,,2.0,No,296.0,ALQ,230.0,,470.0,Fin,1956.0,1811.0,Ex,14115.0,90.0,0.0,0.0,7.0,6.0,1073.0,,1956.0,2004.0
1056.0,0.0,,No,1056.0,Rec,0.0,0.0,384.0,Unf,1966.0,1056.0,TA,8900.0,,0.0,42.0,4.0,4.0,1056.0,,1966.0,1966.0
1234.0,0.0,3.0,Av,0.0,Unf,1234.0,0.0,484.0,RFn,2007.0,1234.0,Gd,11049.0,85.0,0.0,30.0,5.0,8.0,1234.0,,2007.0,2007.0
630.0,672.0,3.0,No,0.0,Unf,630.0,,440.0,Unf,1970.0,1302.0,TA,2016.0,24.0,304.0,0.0,5.0,5.0,630.0,,1970.0,1970.0
1035.0,371.0,3.0,No,0.0,Unf,319.0,,0.0,None,,1406.0,Fa,7920.0,,0.0,144.0,7.0,6.0,319.0,,1920.0,1950.0
858.0,0.0,2.0,Av,685.0,GLQ,173.0,,576.0,Unf,1983.0,858.0,TA,7252.0,,0.0,0.0,5.0,5.0,858.0,120.0,1982.0,1982.0
1182.0,1142.0,4.0,No,998.0,,177.0,,736.0,Fin,2005.0,2324.0,Ex,11924.0,85.0,286.0,21.0,5.0,9.0,1175.0,,2005.0,2006.0
910.0,0.0,3.0,Av,0.0,Unf,105.0,,414.0,Unf,1953.0,910.0,Gd,8892.0,74.0,0.0,0.0,7.0,5.0,105.0,196.0,1953.0,1996.0
798.0,813.0,4.0,Gd,674.0,GLQ,0.0,,442.0,RFn,1964.0,1611.0,TA,9760.0,80.0,360.0,128.0,6.0,6.0,780.0,,1964.0,1964.0
684.0,876.0,3.0,Av,0.0,Unf,684.0,,400.0,Fin,2005.0,1560.0,Gd,11911.0,122.0,0.0,38.0,5.0,6.0,684.0,,2005.0,2005.0
2020.0,0.0,4.0,None,0.0,None,0.0,,630.0,Unf,1977.0,2020.0,TA,8400.0,60.0,320.0,0.0,5.0,5.0,0.0,0.0,1977.0,1977.0
1338.0,0.0,2.0,Mn,616.0,GLQ,722.0,,582.0,Fin,2001.0,1338.0,Gd,4920.0,41.0,0.0,0.0,5.0,8.0,1338.0,0.0,2001.0,2001.0
1188.0,0.0,3.0,No,593.0,,595.0,,312.0,Unf,1962.0,1188.0,TA,26142.0,,189.0,39.0,7.0,5.0,1188.0,,1962.0,1962.0
1459.0,0.0,3.0,No,0.0,,1459.0,,527.0,RFn,2002.0,1459.0,Gd,8749.0,70.0,100.0,39.0,5.0,7.0,1459.0,,2002.0,2002.0
1306.0,954.0,3.0,Gd,1201.0,GLQ,105.0,,533.0,,1996.0,2260.0,Gd,14000.0,80.0,0.0,44.0,5.0,7.0,1306.0,,1996.0,1997.0
1430.0,0.0,3.0,No,0.0,Unf,1413.0,0.0,605.0,RFn,2001.0,1430.0,Gd,16285.0,67.0,0.0,33.0,5.0,7.0,1413.0,,2001.0,2002.0
996.0,0.0,3.0,No,290.0,BLQ,706.0,,0.0,None,,996.0,TA,13907.0,63.0,0.0,0.0,6.0,5.0,996.0,,1940.0,1969.0
1092.0,0.0,3.0,No,787.0,Rec,305.0,,504.0,RFn,1964.0,1092.0,TA,8250.0,75.0,260.0,0.0,7.0,6.0,1092.0,,1964.0,1964.0
625.0,625.0,2.0,No,0.0,Unf,625.0,,625.0,Fin,2006.0,1250.0,Gd,4017.0,35.0,0.0,54.0,5.0,7.0,625.0,,2006.0,2007.0
864.0,864.0,,No,0.0,Unf,864.0,,572.0,RFn,2004.0,1728.0,Gd,9313.0,65.0,0.0,56.0,5.0,7.0,864.0,,2004.0,2004.0
924.0,0.0,3.0,No,0.0,Unf,924.0,,280.0,Unf,1981.0,924.0,TA,7990.0,88.0,0.0,0.0,6.0,5.0,924.0,,1975.0,1975.0
1199.0,0.0,2.0,No,300.0,GLQ,899.0,,530.0,RFn,1993.0,1199.0,Gd,7892.0,55.0,0.0,63.0,5.0,6.0,1199.0,,1993.0,1993.0
948.0,0.0,3.0,No,0.0,Unf,948.0,,300.0,Unf,1968.0,948.0,TA,8978.0,,0.0,0.0,5.0,5.0,948.0,,1968.0,1968.0
925.0,0.0,,No,338.0,BLQ,121.0,,429.0,Unf,1965.0,925.0,TA,9100.0,70.0,0.0,0.0,6.0,5.0,925.0,,1965.0,1965.0
835.0,0.0,2.0,No,108.0,ALQ,350.0,,366.0,Unf,1920.0,835.0,TA,10625.0,85.0,0.0,0.0,5.0,5.0,458.0,0.0,1920.0,1950.0
1580.0,886.0,4.0,No,0.0,Unf,1580.0,,610.0,RFn,2004.0,2466.0,Gd,11143.0,102.0,0.0,214.0,5.0,8.0,1580.0,,2004.0,2005.0
1216.0,941.0,4.0,No,445.0,Rec,479.0,,487.0,,1966.0,2157.0,Gd,14200.0,88.0,309.0,66.0,6.0,7.0,924.0,,1966.0,1966.0
1060.0,0.0,3.0,No,840.0,GLQ,200.0,,572.0,,1976.0,1060.0,TA,4224.0,44.0,0.0,110.0,7.0,5.0,1040.0,100.0,1976.0,1976.0
2633.0,0.0,2.0,Gd,1282.0,GLQ,1351.0,,804.0,RFn,2001.0,2633.0,Ex,11400.0,,705.0,140.0,5.0,10.0,2633.0,,2001.0,2002.0
1048.0,,2.0,No,0.0,Unf,993.0,,280.0,Unf,1922.0,1048.0,TA,6380.0,58.0,0.0,0.0,6.0,5.0,993.0,,1922.0,1950.0
953.0,711.0,3.0,No,0.0,Unf,953.0,,460.0,RFn,2000.0,1664.0,TA,8121.0,,0.0,40.0,5.0,6.0,953.0,,2000.0,2000.0
784.0,0.0,2.0,No,0.0,Unf,784.0,91.0,360.0,Unf,1950.0,784.0,TA,9000.0,60.0,0.0,0.0,3.0,6.0,784.0,,1928.0,1950.0
1279.0,0.0,3.0,No,641.0,ALQ,276.0,,473.0,Unf,1980.0,1279.0,TA,10125.0,75.0,0.0,83.0,6.0,6.0,1196.0,,1977.0,1977.0
1229.0,0.0,3.0,No,1059.0,ALQ,75.0,,284.0,RFn,1956.0,1229.0,TA,17140.0,,0.0,0.0,6.0,4.0,1134.0,,1956.0,1956.0
1268.0,0.0,2.0,No,540.0,LwQ,728.0,,244.0,Fin,1954.0,1268.0,TA,7800.0,78.0,200.0,98.0,6.0,5.0,1268.0,,1954.0,1954.0
1428.0,0.0,3.0,No,0.0,Unf,1428.0,,480.0,Fin,2007.0,1428.0,Gd,11639.0,95.0,,120.0,5.0,7.0,1428.0,,2007.0,2008.0
1125.0,0.0,,Av,631.0,ALQ,410.0,,352.0,Unf,1977.0,1125.0,TA,7200.0,72.0,255.0,0.0,6.0,6.0,1041.0,296.0,1976.0,1976.0
1008.0,0.0,2.0,No,486.0,BLQ,522.0,,275.0,,1954.0,1008.0,TA,11425.0,,0.0,0.0,6.0,5.0,1008.0,,1954.0,1954.0
1630.0,0.0,3.0,Gd,0.0,Unf,1622.0,,860.0,RFn,2008.0,1630.0,Ex,10226.0,61.0,270.0,42.0,5.0,8.0,1622.0,,2008.0,2008.0
864.0,864.0,3.0,No,503.0,Rec,361.0,,673.0,RFn,2003.0,1728.0,Gd,8791.0,64.0,0.0,56.0,5.0,6.0,864.0,,2003.0,2003.0
1211.0,0.0,3.0,No,250.0,BLQ,210.0,0.0,322.0,,1968.0,1211.0,TA,8250.0,55.0,0.0,63.0,5.0,5.0,952.0,0.0,1968.0,1968.0
